text,href
Employee Lifecycle,https://www.hackerearth.com/recruit/glossary/employee-lifecycle/
Employee Pulse Survey,https://www.hackerearth.com/recruit/glossary/employee-pulse-survey/
Employee Referral Program,https://www.hackerearth.com/recruit/glossary/employee-referral-program/
Employee Resource Group (ERG),https://www.hackerearth.com/recruit/glossary/employee-resource-group/
Employee Retention in HR,https://www.hackerearth.com/recruit/glossary/employee-retention-in-hr/
Employee Satisfaction,https://www.hackerearth.com/recruit/glossary/employee-satisfaction/
Employee Self Service System,https://www.hackerearth.com/recruit/glossary/employee-self-service-system/
Employee State Insurance (ESI),https://www.hackerearth.com/recruit/glossary/employee-state-insurance/
Employee Stock Ownership Plan (ESOP),https://www.hackerearth.com/recruit/glossary/employee-stock-ownership-plan/
Employee Turnover,https://www.hackerearth.com/recruit/glossary/employee-turnover/
Employee Turnover Ratio,https://www.hackerearth.com/recruit/glossary/employee-turnover-ratio/
Employee Value Proposition (EVP),https://www.hackerearth.com/recruit/glossary/employee-value-proposition/
Employee Welfare,https://www.hackerearth.com/recruit/glossary/employee-welfare/
"Employees Provident Fund Organization, EPFO",https://www.hackerearth.com/recruit/glossary/employees-provident-fund-organization/
Employer Branding,https://www.hackerearth.com/recruit/glossary/employer-branding/
Employer Net Promoter Score (eNPS),https://www.hackerearth.com/recruit/glossary/employer-net-promoter-score-enps/
Employment History,https://www.hackerearth.com/recruit/glossary/employment-history/
Employment Rate,https://www.hackerearth.com/recruit/glossary/employment-rate/
English Aptitude Test,https://www.hackerearth.com/recruit/glossary/english-aptitude-test/
English Communication Test,https://www.hackerearth.com/recruit/glossary/english-communication-test/
English Proficiency Test,https://www.hackerearth.com/recruit/glossary/english-proficiency-test/
Enneagram,https://www.hackerearth.com/recruit/glossary/enneagram/
Enterprise Compensation Management,https://www.hackerearth.com/recruit/glossary/enterprise-compensation-management/
Environmental Scanning,https://www.hackerearth.com/recruit/glossary/environmental-scanning/
Equal Employment Opportunity,https://www.hackerearth.com/recruit/glossary/equal-employment-opportunity/
ER Taxes (Employer Taxes),https://www.hackerearth.com/recruit/glossary/employer-taxes/
Ex-Gratia,https://www.hackerearth.com/recruit/glossary/ex-gratia/
Ex-gratia Payment,https://www.hackerearth.com/recruit/glossary/ex-gratia-payment/
Exam Automation,https://www.hackerearth.com/recruit/glossary/exam-automation/
Exam Management System,https://www.hackerearth.com/recruit/glossary/exam-management-system/
Exam Monitoring,https://www.hackerearth.com/recruit/glossary/exam-monitoring/
Exam Security,https://www.hackerearth.com/recruit/glossary/exam-security/
Executive Coaching,https://www.hackerearth.com/recruit/glossary/executive-coaching/
Executive Compensation,https://www.hackerearth.com/recruit/glossary/executive-compensation/
Executive Recruiter,https://www.hackerearth.com/recruit/glossary/executive-recruiter/
Exempt Employees,https://www.hackerearth.com/recruit/glossary/exempt-employees/
Exit Interview,https://www.hackerearth.com/recruit/glossary/exit-interview/
Facebook Job Board,https://www.hackerearth.com/recruit/glossary/facebook-job-board/
Fixed Pay,https://www.hackerearth.com/recruit/glossary/fixed-pay/
Fixed Term Contract,https://www.hackerearth.com/recruit/glossary/fixed-term-contract/
Floating Holidays,https://www.hackerearth.com/recruit/glossary/floating-holidays/
Fluid Intelligence,https://www.hackerearth.com/recruit/glossary/fluid-intelligence/
Forecasting Meaning in Management,https://www.hackerearth.com/recruit/glossary/forecasting/
Form 12BA,https://www.hackerearth.com/recruit/glossary/form-12ba/
Front-end,https://www.hackerearth.com/recruit/glossary/front-end/
Full and Final Settlement (F&F Settlement),https://www.hackerearth.com/recruit/glossary/full-and-final-settlement/
Full-cycle Recruiting,https://www.hackerearth.com/recruit/glossary/full-cycle-recruiting/
Furlough Leave Meaning,https://www.hackerearth.com/recruit/glossary/furlough-leave/
Gamification in the Workplace,https://www.hackerearth.com/recruit/glossary/gamification-in-the-workplace/
Gamified Assessment,https://www.hackerearth.com/recruit/glossary/gamified-assessment/
Gamified Assessment Center,https://www.hackerearth.com/recruit/glossary/gamified-assessment-center/
Gender Pay Gap,https://www.hackerearth.com/recruit/glossary/gender-pay-gap/
General Aptitude,https://www.hackerearth.com/recruit/glossary/general-aptitude/
GitLab,https://www.hackerearth.com/recruit/glossary/gitlab/
Global Recruitment,https://www.hackerearth.com/recruit/glossary/global-recruitment/
Goal Cascading,https://www.hackerearth.com/recruit/glossary/goal-cascading/
Golden Handcuffs,https://www.hackerearth.com/recruit/glossary/golden-handcuffs/
Grapevine Communication,https://www.hackerearth.com/recruit/glossary/grapevine-communication/
Gratuity,https://www.hackerearth.com/recruit/glossary/gratuity/
Grievances,https://www.hackerearth.com/recruit/glossary/grievances/
Gross Misconduct,https://www.hackerearth.com/recruit/glossary/gross-misconduct/
Group Dynamics Definition,https://www.hackerearth.com/recruit/glossary/group-dynamics/
Group Interviews,https://www.hackerearth.com/recruit/glossary/group-interviews/
GUI (Graphical User Interface),https://www.hackerearth.com/recruit/glossary/graphical-user-interface/
Hadoop,https://www.hackerearth.com/recruit/glossary/hadoop/
Hierarchy of Needs,https://www.hackerearth.com/recruit/glossary/hierarchy-of-needs/
High Potential Identification,https://www.hackerearth.com/recruit/glossary/high-potential-identification/
HiPo Assessment,https://www.hackerearth.com/recruit/glossary/hipo-assessment/
HIPO Employee,https://www.hackerearth.com/recruit/glossary/hipo-employee/
Hiring Manager vs Recruiter,https://www.hackerearth.com/recruit/glossary/hiring-manager-vs-recruiter/
Hiring Pool,https://www.hackerearth.com/recruit/glossary/hiring-pool/
Hiring Process,https://www.hackerearth.com/recruit/glossary/hiring-process/
Hostile Work Environment Meaning,https://www.hackerearth.com/recruit/glossary/hostile-work-environment/
HR Analytics,https://www.hackerearth.com/recruit/glossary/hr-analytics/
HR Audit Process,https://www.hackerearth.com/recruit/glossary/hr-audit/
HR Automation,https://www.hackerearth.com/recruit/glossary/hr-automation/
HR Marketing,https://www.hackerearth.com/recruit/glossary/hr-marketing/
HR Recruitment Software,https://www.hackerearth.com/recruit/glossary/hr-recruitment-software/
HR Ticketing System,https://www.hackerearth.com/recruit/glossary/hr-ticketing-system/
HRBP (Human Resources Business Partner),https://www.hackerearth.com/recruit/glossary/hrbp/
HRMS,https://www.hackerearth.com/recruit/glossary/hrms/
Human Proctoring,https://www.hackerearth.com/recruit/glossary/human-proctoring/
Human Resource Accounting,https://www.hackerearth.com/recruit/glossary/human-resource-accounting/
Hybrid Workforce,https://www.hackerearth.com/recruit/glossary/hybrid-workforce/
Image Proctoring,https://www.hackerearth.com/recruit/glossary/image-proctoring/
In-mail,https://www.hackerearth.com/recruit/glossary/in-mail/
Inbound Recruiting,https://www.hackerearth.com/recruit/glossary/inbound-recruiting/
Incentive Pay,https://www.hackerearth.com/recruit/glossary/incentive-pay/
Inclusion in the Workplace,https://www.hackerearth.com/recruit/glossary/inclusion-in-the-workplace/
Induction,https://www.hackerearth.com/recruit/glossary/induction/
Informal Communication,https://www.hackerearth.com/recruit/glossary/informal-communication/
Inhouse Trainings,https://www.hackerearth.com/recruit/glossary/inhouse-trainings/
Intake Meeting,https://www.hackerearth.com/recruit/glossary/intake-meeting/
Integration Tests,https://www.hackerearth.com/recruit/glossary/integration-tests/
Intellectual Property,https://www.hackerearth.com/recruit/glossary/intellectual-property/
Intern,https://www.hackerearth.com/recruit/glossary/intern/
Internship Definition,https://www.hackerearth.com/recruit/glossary/internship/
Interview Panel,https://www.hackerearth.com/recruit/glossary/interview-panel/
Interview Process,https://www.hackerearth.com/recruit/glossary/interview-process/
Interview Scorecard,https://www.hackerearth.com/recruit/glossary/interview-scorecard/
Interview to Hire Ratio,https://www.hackerearth.com/recruit/glossary/interview-to-hire-ratio/
IT Recruiter,https://www.hackerearth.com/recruit/glossary/it-recruiter/
ITR Filing,https://www.hackerearth.com/recruit/glossary/itr-filing/
Job Behavioral Assessment,https://www.hackerearth.com/recruit/glossary/job-behavioral-assessment/
Job Boards,https://www.hackerearth.com/recruit/glossary/job-boards/
Job Description,https://www.hackerearth.com/recruit/glossary/job-description/
Job Enlargement,https://www.hackerearth.com/recruit/glossary/job-enlargement/
Job Enrichment,https://www.hackerearth.com/recruit/glossary/job-enrichment/
Job Posting,https://www.hackerearth.com/recruit/glossary/job-posting/
Job Requisition,https://www.hackerearth.com/recruit/glossary/job-requisition/
Job Role,https://www.hackerearth.com/recruit/glossary/job-role/
Job Seeker,https://www.hackerearth.com/recruit/glossary/job-seeker/
Job Shadowing,https://www.hackerearth.com/recruit/glossary/job-shadowing/
Job Title,https://www.hackerearth.com/recruit/glossary/job-title/
Job Transfer,https://www.hackerearth.com/recruit/glossary/job-transfer/
Johari Window Model,https://www.hackerearth.com/recruit/glossary/johari-window-model/
Kirkpatrick Model,https://www.hackerearth.com/recruit/glossary/kirkpatrick-model/
Knowledge Management System,https://www.hackerearth.com/recruit/glossary/knowledge-management-system/
KPI Full Form,https://www.hackerearth.com/recruit/glossary/kpi/
"KSAs (Knowledge, Skills, and Abilities)",https://www.hackerearth.com/recruit/glossary/ksas/
Labour Cost,https://www.hackerearth.com/recruit/glossary/labour-cost/
Labour Shift Meaning,https://www.hackerearth.com/recruit/glossary/labour-shift/
Lateral Hiring,https://www.hackerearth.com/recruit/glossary/lateral-hiring/
Lateral Move,https://www.hackerearth.com/recruit/glossary/lateral-move/
Leadership Assessment,https://www.hackerearth.com/recruit/glossary/leadership-assessment/
Leadership Competencies,https://www.hackerearth.com/recruit/glossary/leadership-competencies/
Leadership Competency Framework,https://www.hackerearth.com/recruit/glossary/leadership-competency-framework/
Leadership Development,https://www.hackerearth.com/recruit/glossary/leadership-development/
Leadership Succession Planning,https://www.hackerearth.com/recruit/glossary/leadership-succession-planning/
Learning Agility,https://www.hackerearth.com/recruit/glossary/learning-agility/
Learning Agility Assessment,https://www.hackerearth.com/recruit/glossary/learning-agility-assessment/
Learning Agility Model,https://www.hackerearth.com/recruit/glossary/learning-agility-model/
Leave,https://www.hackerearth.com/recruit/glossary/leave/
LIFO,https://www.hackerearth.com/recruit/glossary/lifo/
LinkedIn Recruite,https://www.hackerearth.com/recruit/glossary/linkedin-recruite/
Listening Comprehension Test,https://www.hackerearth.com/recruit/glossary/listening-comprehension-test/
Live Proctoring,https://www.hackerearth.com/recruit/glossary/live-proctoring/
LMS Platform,https://www.hackerearth.com/recruit/glossary/lms-platform/
Lockdown Browser,https://www.hackerearth.com/recruit/glossary/lockdown-browser/
Loss of Pay,https://www.hackerearth.com/recruit/glossary/loss-of-pay/
Management Assessment Center,https://www.hackerearth.com/recruit/glossary/management-assessment-center/
Management Styles,https://www.hackerearth.com/recruit/glossary/management-styles/
Mass Hiring Meaning,https://www.hackerearth.com/recruit/glossary/mass-hiring/
Mass Mailing,https://www.hackerearth.com/recruit/glossary/mass-mailing/
Meaning of Data Breach,https://www.hackerearth.com/recruit/glossary/data-breach/
Mentoring in HRM,https://www.hackerearth.com/recruit/glossary/mentoring-in-hrm/
Merit pay,https://www.hackerearth.com/recruit/glossary/merit-pay/
Micromanage Meaning,https://www.hackerearth.com/recruit/glossary/micro-management/
Minimum Qualifications,https://www.hackerearth.com/recruit/glossary/minimum-qualifications/
Mobile Strategy,https://www.hackerearth.com/recruit/glossary/mobile-strategy/
Mock Interview Meaning,https://www.hackerearth.com/recruit/glossary/mock-interview/
Multi Rater Appraisal,https://www.hackerearth.com/recruit/glossary/multi-rater-appraisal/
Multi Rater Assessment,https://www.hackerearth.com/recruit/glossary/multi-rater-assessment/
Multi Rater Feedback,https://www.hackerearth.com/recruit/glossary/multi-rater-feedback/
Multithreading,https://www.hackerearth.com/recruit/glossary/multithreading/
MySQL Simulator,https://www.hackerearth.com/recruit/glossary/mysql-simulator/
Nagios,https://www.hackerearth.com/recruit/glossary/nagios/
Negligent Hiring,https://www.hackerearth.com/recruit/glossary/negligent-hiring/
New Joinee Meaning,https://www.hackerearth.com/recruit/glossary/new-joinee/
Non Taxable Allowances Meaning,https://www.hackerearth.com/recruit/glossary/non-taxable-allowances/
Non-Disclosure Agreement (NDA) Meaning,https://www.hackerearth.com/recruit/glossary/non-disclosure-agreement/
Non-Exempt Employee,https://www.hackerearth.com/recruit/glossary/non-exempt-employee/
